,bound_0,bound_1,bound_2,bound_3,bound_4,bound_5,bound_6,bound_7,bound_8,bound_9,bound_10,bound_11,bound_12,bound_13,bound_14,bound_15,bound_16,bound_17,bound_18,bound_19,bound_20,bound_21,bound_22,bound_23,bound_24,bound_25,bound_26,bound_27,bound_28,bound_29,bound_30,bound_31,bound_32,bound_33,bound_34,bound_35,bound_36,bound_37,bound_38,bound_39,bound_40,bound_41,bound_42,bound_43,bound_44,bound_45,bound_46,bound_47,bound_48,bound_49,bound_50,bound_51,bound_52,bound_53,bound_54,bound_55,bound_56,bound_57,bound_58,bound_59,bound_60,bound_61,bound_62,bound_63,bound_64,bound_65,bound_66,bound_67,bound_68,bound_69,bound_70,bound_71,bound_72,bound_73,bound_74,bound_75,bound_76,bound_77,bound_78,bound_79,bound_80,bound_81,bound_82,bound_83,bound_84,bound_85,bound_86,bound_87,bound_88,bound_89,bound_90,bound_91,bound_92,bound_93,bound_94,bound_95,bound_96,bound_97,bound_98,bound_99
97,-36.95924471579076,-36.27173239962821,-36.12528344974393,-36.03905530510826,-35.97562462192923,-35.92389973071876,-35.87920483381102,-35.83916520935552,-35.80242339240781,-35.76813657091046,-35.73574835675284,-35.704873568107175,-35.67523522080436,-35.646627838756636,-35.61889497840213,-35.59191487129328,-35.565590923500075,-35.53984523678531,-35.51461407399131,-35.489844612245726,-35.4654925712005,-35.441520449353995,-35.41789619149209,-35.39459216731852,-35.371584378371125,-35.3488518348809,-35.32637606084311,-35.304140697006574,-35.28213117948904,-35.26033447740967,-35.2387388770198,-35.21733380279588,-35.19610966815766,-35.17505775011502,-35.154170083381885,-35.13343937043488,-35.11285890471499,-35.09242250472745,-35.072124457229606,-35.05195946803757,-35.03192261925222,-35.012009331919636,-34.99221533331322,-34.97253662816301,-34.95296947327009,-34.93351035503522,-34.9141559695058,-34.894903204606656,-34.875749124271,-34.85669095423027,-34.83772606925636,-34.81885198167978,-34.80006633103125,-34.781366874675804,-34.76275147932558,-34.74421811333279,-34.72576483967694,-34.70738980957128,-34.689091256623,-34.67086749148938,-34.6527168969794,-34.63463792355603,-34.61662908519973,-34.598688955598206,-34.580816164631266,-34.563009395123316,-34.54526737983873,-34.52758889869811,-34.50997277619593,-34.49241787900159,-34.47492311372848,-34.45748742485635,-34.440109792794544,-34.4227892320742,-34.40552478965919,-34.38831554336613,-34.37116060038497,-34.35405909589233,-34.337010191750515,-34.32001307528563,-34.30306695813914,-34.286171075187205,-34.2693246835231,-34.252527061498164,-34.23577750781707,-34.219075340683744,-34.20241989699445,-34.185810531574724,-34.169246616457436,-34.15272754019903,-34.136252707231684,-34.11982153724885,-34.10343346462227,-34.0870879378483,-34.07078441902186,-34.054522383336234,-34.03830131860719,-34.02212072481997,-34.00598011369774,-33.989879008290316
98,-36.96693298005874,-36.2794206638962,-36.132971714011916,-36.04674356937625,-35.98331288619721,-35.93158799498674,-35.88689309807901,-35.846853473623504,-35.810111656675794,-35.77582483517844,-35.74343662102083,-35.71256183237516,-35.682923485072344,-35.65431610302462,-35.626583242670115,-35.59960313556126,-35.57327918776806,-35.547533501053294,-35.522302338259294,-35.49753287651371,-35.47318083546848,-35.44920871362198,-35.425584455760074,-35.402280431586505,-35.37927264263911,-35.35654009914888,-35.33406432511109,-35.31182896127456,-35.289819443757025,-35.268022741677655,-35.24642714128778,-35.22502206706386,-35.203797932425644,-35.18274601438301,-35.16185834764987,-35.14112763470286,-35.120547168982974,-35.100110768995435,-35.07981272149759,-35.05964773230556,-35.039610883520204,-35.01969759618762,-34.9999035975812,-34.980224892430996,-34.96065773753807,-34.9411986193032,-34.92184423377378,-34.90259146887464,-34.88343738853899,-34.86437921849825,-34.845414333524346,-34.82654024594776,-34.80775459529924,-34.78905513894379,-34.77043974359356,-34.751906377600775,-34.733453103944925,-34.715078073839265,-34.696779520890985,-34.678555755757365,-34.66040516124738,-34.64232618782401,-34.62431734946772,-34.60637721986619,-34.58850442889925,-34.5706976593913,-34.55295564410671,-34.535277162966096,-34.51766104046391,-34.500106143269576,-34.48261137799646,-34.46517568912434,-34.44779805706253,-34.430477496342185,-34.41321305392717,-34.396003807634116,-34.37884886465295,-34.361747360160315,-34.3446984560185,-34.32770133955361,-34.310755222407124,-34.29385933945519,-34.277012947791086,-34.26021532576615,-34.24346577208505,-34.22676360495173,-34.21010816126243,-34.19349879584271,-34.17693488072542,-34.160415804467014,-34.14394097149967,-34.12750980151684,-34.111121728890254,-34.094776202116286,-34.078472683289846,-34.06221064760422,-34.04598958287517,-34.029808989087954,-34.01366837796572,-33.9975672725583
99,-36.97467226213197,-36.28715994596942,-36.14071099608514,-36.05448285144947,-35.99105216827044,-35.939327277059974,-35.89463238015223,-35.85459275569673,-35.81785093874902,-35.783564117251665,-35.75117590309405,-35.72030111444838,-35.69066276714557,-35.662055385097844,-35.63432252474334,-35.607342417634484,-35.58101846984128,-35.55527278312652,-35.53004162033252,-35.50527215858693,-35.48092011754171,-35.4569479956952,-35.4333237378333,-35.41001971365973,-35.38701192471233,-35.364279381222104,-35.34180360718432,-35.319568243347774,-35.29755872583025,-35.27576202375088,-35.254166423361006,-35.232761349137085,-35.21153721449887,-35.19048529645623,-35.16959762972309,-35.148866916776086,-35.1282864510562,-35.10785005106866,-35.08755200357081,-35.06738701437878,-35.04735016559343,-35.02743687826084,-35.007642879654426,-34.98796417450422,-34.968397019611295,-34.948937901376425,-34.92958351584701,-34.910330750947864,-34.89117667061221,-34.872118500571474,-34.85315361559757,-34.834279528020986,-34.81549387737246,-34.79679442101701,-34.77817902566679,-34.759645659674,-34.74119238601815,-34.7228173559125,-34.704518802964216,-34.68629503783059,-34.66814444332061,-34.650065469897235,-34.63205663154094,-34.614116501939414,-34.59624371097247,-34.578436941464524,-34.560694926179934,-34.54301644503932,-34.52540032253714,-34.5078454253428,-34.49035066006969,-34.47291497119756,-34.45553733913575,-34.43821677841541,-34.4209523360004,-34.40374308970734,-34.386588146726176,-34.36948664223354,-34.35243773809172,-34.33544062162684,-34.31849450448035,-34.30159862152841,-34.28475222986431,-34.26795460783937,-34.25120505415828,-34.23450288702495,-34.21784744333566,-34.20123807791593,-34.18467416279864,-34.16815508654024,-34.15168025357289,-34.13524908359006,-34.11886101096348,-34.10251548418951,-34.08621196536307,-34.06994992967744,-34.0537288649484,-34.03754827116118,-34.021407660038946,-34.005306554631524
100,-36.98246154670537,-36.29494923054283,-36.148500280658546,-36.06227213602288,-35.99884145284385,-35.94711656163338,-35.90242166472564,-35.862382040270134,-35.825640223322424,-35.79135340182507,-35.75896518766746,-35.72809039902179,-35.698452051718974,-35.66984466967125,-35.642111809316745,-35.61513170220789,-35.58880775441469,-35.563062067699924,-35.537830904905924,-35.51306144316034,-35.48870940211511,-35.46473728026861,-35.441113022406704,-35.417808998233134,-35.39480120928574,-35.37206866579551,-35.34959289175772,-35.32735752792118,-35.305348010403655,-35.283551308324284,-35.26195570793441,-35.24055063371049,-35.219326499072274,-35.19827458102964,-35.1773869142965,-35.15665620134949,-35.1360757356296,-35.115639335642065,-35.09534128814422,-35.07517629895219,-35.055139450166834,-35.03522616283425,-35.01543216422783,-34.995753459077626,-34.9761863041847,-34.95672718594983,-34.93737280042041,-34.91812003552127,-34.898965955185616,-34.87990778514488,-34.860942900170976,-34.84206881259439,-34.82328316194587,-34.80458370559042,-34.78596831024019,-34.767434944247405,-34.748981670591554,-34.7306066404859,-34.71230808753762,-34.694084322403995,-34.67593372789401,-34.65785475447064,-34.639845916114346,-34.62190578651282,-34.60403299554588,-34.58622622603793,-34.56848421075334,-34.550805729612726,-34.53318960711054,-34.515634709916206,-34.49813994464309,-34.480704255770966,-34.46332662370916,-34.446006062988815,-34.4287416205738,-34.411532374280746,-34.39437743129958,-34.377275926806945,-34.36022702266513,-34.34322990620024,-34.326283789053754,-34.30938790610182,-34.292541514437715,-34.27574389241278,-34.25899433873168,-34.24229217159836,-34.22563672790906,-34.20902736248934,-34.19246344737205,-34.175944371113644,-34.1594695381463,-34.14303836816347,-34.126650295536884,-34.110304768762916,-34.094001249936476,-34.07773921425085,-34.0615181495218,-34.045337555734584,-34.02919694461235,-34.01309583920493
101,-36.99029984848384,-36.3027875323213,-36.156338582437016,-36.07011043780135,-36.00667975462231,-35.95495486341184,-35.91025996650411,-35.870220342048604,-35.833478525100894,-35.79919170360354,-35.76680348944593,-35.73592870080026,-35.706290353497444,-35.67768297144972,-35.649950111095215,-35.62297000398636,-35.59664605619316,-35.570900369478395,-35.545669206684394,-35.52089974493881,-35.49654770389358,-35.47257558204708,-35.448951324185174,-35.425647300011605,-35.40263951106421,-35.37990696757398,-35.35743119353619,-35.33519582969966,-35.313186312182125,-35.291389610102755,-35.26979400971288,-35.24838893548896,-35.227164800850744,-35.20611288280811,-35.18522521607497,-35.16449450312796,-35.143914037408074,-35.123477637420535,-35.10317958992269,-35.08301460073066,-35.062977751945304,-35.04306446461272,-35.0232704660063,-35.0035917608561,-34.98402460596317,-34.9645654877283,-34.94521110219888,-34.92595833729974,-34.90680425696409,-34.88774608692335,-34.868781201949446,-34.84990711437286,-34.83112146372434,-34.81242200736889,-34.79380661201866,-34.775273246025876,-34.756819972370025,-34.738444942264366,-34.720146389316085,-34.701922624182465,-34.68377202967248,-34.66569305624911,-34.64768421789282,-34.62974408829129,-34.61187129732435,-34.5940645278164,-34.57632251253181,-34.5586440313912,-34.54102790888901,-34.523473011694676,-34.50597824642156,-34.48854255754944,-34.47116492548763,-34.453844364767285,-34.43657992235227,-34.419370676059216,-34.40221573307805,-34.385114228585415,-34.3680653244436,-34.35106820797871,-34.334122090832224,-34.31722620788029,-34.300379816216186,-34.28358219419125,-34.26683264051015,-34.25013047337683,-34.23347502968753,-34.21686566426781,-34.20030174915052,-34.183782672892114,-34.16730783992477,-34.15087666994194,-34.134488597315354,-34.118143070541386,-34.101839551714946,-34.08557751602932,-34.06935645130027,-34.053175857513054,-34.03703524639082,-34.0209341409834
102,-36.9981862110112,-36.310673894848655,-36.164224944964374,-36.077996800328705,-36.01456611714967,-35.9628412259392,-35.918146329031465,-35.87810670457596,-35.84136488762825,-35.8070780661309,-35.774689851973285,-35.74381506332762,-35.7141767160248,-35.68556933397708,-35.657836473622574,-35.63085636651372,-35.60453241872052,-35.57878673200575,-35.55355556921175,-35.52878610746617,-35.50443406642094,-35.48046194457444,-35.45683768671253,-35.43353366253896,-35.41052587359157,-35.38779333010134,-35.36531755606355,-35.343082192227016,-35.321072674709484,-35.29927597263011,-35.27768037224024,-35.25627529801632,-35.2350511633781,-35.213999245335465,-35.19311157860233,-35.17238086565532,-35.15180039993543,-35.131363999947894,-35.11106595245005,-35.090900963258015,-35.07086411447266,-35.05095082714008,-35.03115682853366,-35.011478123383455,-34.99191096849053,-34.97245185025566,-34.95309746472624,-34.9338446998271,-34.914690619491445,-34.89563244945071,-34.876667564476804,-34.85779347690022,-34.839007826251695,-34.820308369896246,-34.80169297454602,-34.783159608553234,-34.76470633489738,-34.746331304791724,-34.72803275184344,-34.709808986709824,-34.69165839219984,-34.67357941877647,-34.655570580420175,-34.63763045081865,-34.61975765985171,-34.60195089034376,-34.58420887505917,-34.566530393918555,-34.54891427141637,-34.531359374222035,-34.51386460894892,-34.496428920076795,-34.479051288014986,-34.46173072729464,-34.44446628487963,-34.427257038586575,-34.41010209560541,-34.393000591112774,-34.37595168697096,-34.35895457050607,-34.34200845335958,-34.32511257040765,-34.308266178743544,-34.291468556718605,-34.27471900303751,-34.258016835904186,-34.24136139221489,-34.224752026795166,-34.20818811167788,-34.19166903541947,-34.175194202452126,-34.158763032469295,-34.14237495984271,-34.126029433068744,-34.109725914242304,-34.093463878556676,-34.07724281382763,-34.06106222004041,-34.04492160891818,-34.02882050351076
103,-37.00611970555534,-36.318607389392795,-36.172158439508515,-36.085930294872846,-36.02249961169382,-35.97077472048335,-35.926079823575606,-35.8860401991201,-35.84929838217239,-35.81501156067504,-35.782623346517425,-35.75174855787176,-35.72211021056894,-35.69350282852122,-35.665769968166714,-35.63878986105786,-35.61246591326466,-35.58672022654989,-35.56148906375589,-35.53671960201031,-35.51236756096508,-35.48839543911858,-35.46477118125667,-35.4414671570831,-35.41845936813571,-35.39572682464548,-35.37325105060769,-35.35101568677115,-35.329006169253624,-35.30720946717425,-35.28561386678438,-35.26420879256046,-35.24298465792224,-35.221932739879605,-35.20104507314647,-35.18031436019946,-35.15973389447957,-35.139297494492034,-35.11899944699419,-35.098834457802155,-35.0787976090168,-35.05888432168422,-35.0390903230778,-35.019411617927595,-34.99984446303467,-34.9803853447998,-34.96103095927038,-34.94177819437124,-34.922624114035585,-34.90356594399485,-34.884601059020945,-34.86572697144436,-34.846941320795835,-34.828241864440386,-34.80962646909016,-34.791093103097374,-34.77263982944152,-34.75426479933587,-34.73596624638759,-34.717742481253964,-34.69959188674398,-34.68151291332061,-34.663504074964315,-34.64556394536279,-34.62769115439585,-34.6098843848879,-34.59214236960331,-34.574463888462695,-34.55684776596051,-34.539292868766175,-34.52179810349306,-34.504362414620935,-34.48698478255913,-34.469664221838784,-34.45239977942377,-34.435190533130715,-34.41803559014955,-34.400934085656914,-34.3838851815151,-34.36688806505021,-34.34994194790372,-34.33304606495179,-34.316199673287684,-34.299402051262746,-34.28265249758165,-34.26595033044833,-34.24929488675903,-34.232685521339306,-34.21612160622202,-34.19960252996361,-34.183127696996266,-34.166696527013436,-34.15030845438685,-34.133962927612885,-34.117659408786444,-34.101397373100816,-34.08517630837177,-34.06899571458455,-34.05285510346232,-34.0367539980549
104,-37.014099430047246,-36.3265871138847,-36.18013816400042,-36.09391001936475,-36.03047933618572,-35.97875444497525,-35.93405954806751,-35.89401992361201,-35.857278106664296,-35.82299128516694,-35.79060307100933,-35.75972828236366,-35.730089935060846,-35.70148255301312,-35.67374969265862,-35.64676958554976,-35.62044563775656,-35.5946999510418,-35.5694687882478,-35.54469932650221,-35.520347285456985,-35.49637516361048,-35.472750905748576,-35.44944688157501,-35.42643909262761,-35.40370654913738,-35.381230775099596,-35.35899541126305,-35.33698589374553,-35.31518919166616,-35.293593591276284,-35.27218851705236,-35.250964382414146,-35.22991246437151,-35.20902479763837,-35.188294084691364,-35.167713618971476,-35.14727721898394,-35.12697917148609,-35.10681418229406,-35.08677733350871,-35.06686404617612,-35.047070047569704,-35.0273913424195,-35.00782418752657,-34.9883650692917,-34.969010683762285,-34.94975791886314,-34.93060383852749,-34.91154566848675,-34.89258078351285,-34.873706695936264,-34.85492104528774,-34.83622158893229,-34.817606193582066,-34.79907282758928,-34.78061955393343,-34.762244523827775,-34.743945970879494,-34.72572220574587,-34.707571611235885,-34.68949263781251,-34.67148379945622,-34.65354366985469,-34.63567087888775,-34.6178641093798,-34.60012209409521,-34.5824436129546,-34.564827490452416,-34.54727259325808,-34.529777827984965,-34.51234213911284,-34.49496450705103,-34.47764394633069,-34.460379503915675,-34.44317025762262,-34.426015314641454,-34.40891381014882,-34.391864906007,-34.374867789542115,-34.357921672395626,-34.34102578944369,-34.32417939777959,-34.30738177575465,-34.290632222073555,-34.27393005494023,-34.257274611250935,-34.24066524583121,-34.22410133071392,-34.20758225445552,-34.19110742148817,-34.17467625150534,-34.158288178878756,-34.14194265210479,-34.12563913327835,-34.10937709759272,-34.093156032863675,-34.076975439076456,-34.060834827954224,-34.0447337225468
105,-37.022124508069936,-36.33461219190739,-36.18816324202311,-36.10193509738744,-36.038504414208404,-35.986779522997935,-35.9420846260902,-35.9020450016347,-35.86530318468699,-35.83101636318963,-35.79862814903202,-35.76775336038635,-35.73811501308354,-35.70950763103581,-35.68177477068131,-35.65479466357245,-35.62847071577925,-35.60272502906449,-35.57749386627049,-35.5527244045249,-35.528372363479676,-35.50440024163317,-35.48077598377127,-35.4574719595977,-35.4344641706503,-35.41173162716007,-35.389255853122286,-35.36702048928575,-35.34501097176822,-35.32321426968885,-35.301618669298975,-35.280213595075054,-35.25898946043684,-35.2379375423942,-35.21704987566106,-35.196319162714055,-35.175738696994166,-35.15530229700663,-35.13500424950878,-35.11483926031675,-35.0948024115314,-35.07488912419881,-35.055095125592395,-35.03541642044219,-35.015849265549264,-34.99639014731439,-34.977035761784975,-34.95778299688583,-34.93862891655018,-34.91957074650944,-34.90060586153554,-34.881731773958954,-34.86294612331043,-34.84424666695498,-34.825631271604756,-34.80709790561197,-34.78864463195612,-34.77026960185046,-34.75197104890218,-34.73374728376856,-34.715596689258575,-34.697517715835204,-34.67950887747891,-34.66156874787738,-34.64369595691044,-34.62588918740249,-34.6081471721179,-34.59046869097729,-34.572852568475106,-34.55529767128077,-34.537802906007656,-34.52036721713553,-34.50298958507372,-34.48566902435338,-34.468404581938366,-34.45119533564531,-34.434040392664144,-34.41693888817151,-34.39988998402969,-34.382892867564806,-34.36594675041832,-34.34905086746638,-34.33220447580228,-34.31540685377734,-34.298657300096245,-34.28195513296292,-34.265299689273625,-34.2486903238539,-34.23212640873661,-34.21560733247821,-34.19913249951086,-34.18270132952803,-34.16631325690145,-34.14996773012748,-34.13366421130104,-34.11740217561541,-34.101181110886365,-34.08500051709915,-34.068859905976915,-34.05275880056949
106,-37.030194087895026,-36.34268177173248,-36.1962328218482,-36.11000467721253,-36.046573994033494,-35.994849102823025,-35.95015420591529,-35.91011458145979,-35.87337276451208,-35.83908594301472,-35.80669772885711,-35.77582294021144,-35.74618459290863,-35.7175772108609,-35.6898443505064,-35.66286424339754,-35.63654029560434,-35.61079460888958,-35.58556344609558,-35.56079398434999,-35.536441943304766,-35.51246982145826,-35.48884556359636,-35.46554153942279,-35.44253375047539,-35.41980120698516,-35.397325432947376,-35.37509006911084,-35.35308055159331,-35.33128384951394,-35.309688249124065,-35.288283174900144,-35.26705904026193,-35.24600712221929,-35.22511945548615,-35.204388742539145,-35.183808276819256,-35.16337187683172,-35.14307382933387,-35.12290884014184,-35.10287199135649,-35.0829587040239,-35.063164705417485,-35.04348600026728,-35.023918845374354,-35.00445972713948,-34.985105341610065,-34.96585257671092,-34.94669849637527,-34.92764032633453,-34.90867544136063,-34.889801353784044,-34.87101570313552,-34.85231624678007,-34.833700851429846,-34.81516748543706,-34.79671421178121,-34.77833918167555,-34.76004062872727,-34.74181686359365,-34.723666269083665,-34.705587295660294,-34.687578457304,-34.66963832770247,-34.65176553673553,-34.63395876722758,-34.61621675194299,-34.59853827080238,-34.580922148300196,-34.56336725110586,-34.545872485832746,-34.52843679696062,-34.51105916489881,-34.49373860417847,-34.476474161763456,-34.4592649154704,-34.442109972489234,-34.4250084679966,-34.40795956385478,-34.390962447389896,-34.37401633024341,-34.35712044729147,-34.34027405562737,-34.32347643360243,-34.306726879921335,-34.29002471278801,-34.273369269098716,-34.25675990367899,-34.2401959885617,-34.2236769123033,-34.20720207933595,-34.19077090935312,-34.17438283672654,-34.15803730995257,-34.14173379112613,-34.1254717554405,-34.109250690711455,-34.09307009692424,-34.076929485802005,-34.06082838039458
